defaulted_loan,client_id
False,NAVV7838345339214
False,BTPU5810052618916
False,ADBV2493768504489
False,GORY0126590173524
False,BZCO2033287563663
False,FEDH6326414197267
False,QHGM1506285917515
True,TIXI9230261544211
True,IISK0657157843677
False,GFWP6295556373388
False,LDUN6641466456170
False,BIXU4115709085866
False,RVGY8467160054871
False,KNKN8952524795939
False,BNLZ9272155113600
False,KPOG7743971565971
False,ZKMT0934899267675
False,ZCYC1705541218199
False,TTDU5969564767836
False,EGEB2298675673796
False,MDFT0791108277405
True,XSKM8447256119667
False,MYNY8077146684356
False,FRKF2812474040904
False,MBIU3158360229438
False,SRPN9977468732422
False,EXST9367408516383
False,NAUR2353448422156
False,UDAZ2059866620978
False,LIUG1550894494904
False,KNUT3033299214414
False,RLII5291588222211
False,HAHW0002720190176
False,HHTK3143920852624
False,NFGZ7757481625621
False,UVAP9329592432515
False,LGRI7973838233571
True,FHWX9112009674642
False,ZWNE8035350530237
False,CPSK3897033744635
False,CJRG5336680924767
False,DFDY9296909634276
False,NBAK5610375791145
False,RPVU7277782041441
False,HCKH7557929967677
False,WNJJ1244461870295
False,NXNT5512689601134
False,BNJT0100255083762
False,TLEC0526369893864
False,AAZO3719384113593
False,MFDI2968787801463
False,LOQV0472120449316
False,SOSO0974808938811
False,KECS3101407140104
False,KOGV9058609968997
False,NBOK7169723211678
False,NRLR1561403121218
False,XIRN6072379118938
False,NHVM9079067773127
True,KTCM6257174694275
True,UCOF1144291633563
False,ZUTA3112771753393
False,WTLA3452273497997
False,IADP5071794304650
False,SXFL1256927522031
False,REMD8534281611904
False,MAPG8626643908649
True,UYCE5570039823519
False,SDJY1482236412389
False,SMIA5948038538230
False,JWNI0178057982607
False,NTFK6254273650357
False,EMFW5143347907531
False,XNUS6932327976971
False,HCDO7611360456208
False,UJTT2629522230057
False,MPSM5058533147390
False,XQCE7295027577719
False,XEZS3735579397544
False,JLBK9581416452222
False,MVUK2706574686123
False,LNNS2295078219808
False,YSTI6904003404479
True,TUOM8633075269685
False,ETMN9630419750861
False,CWEF5304530927609
False,QWYU9810637328194
False,DPJX1096259207461
False,TMWV4359437916888
False,IRMV4905449223725
False,FPXP4540640934393
False,QJHD7101988727925
False,OBEQ4555126905900
True,NREC9163514298719
False,AFWE8900880564955
False,ARRN5645174415021
False,EGSP4864493916522
False,HNSK6234467748901
False,QSUD3767045261845
False,RTDW4123352349428
False,UVHN4851280350031
True,WULX9892160847813
False,WWHF7542104381151
False,MCPG1020672068633
False,NBSV8482258667197
False,DMYG3730466405491
False,CAND3292497600799
False,TXGZ2067552832671
False,QMWX2514824697346
False,QYCV1354072805039
True,BBSY7955904043447
False,MBHM5809518395126
False,SKQT7980566126332
False,EMGH5226163583326
False,NJJF8497876250358
False,GQEE3491972207184
False,GSUS8311882549530
False,CNEW5911167964810
True,KVSA4911037390784
False,CBPS6271829403304
False,FFGQ6373039280234
False,PYLW0602182928486
False,EHUE4432471793457
False,MOKP6075378776554
False,XMSV9238043063316
True,ISNZ7769603585494
False,XCBW3666410189666
False,FHAK9730613512913
False,QQLF0458425993656
False,YFLU3289257625343
False,VDMO8142875633411
True,XNTH3331357907213
False,BNZR5813899365551
False,PZRF6254666942126
False,ABUL3337366685741
True,PDIR9767997504346
True,MDRO4052033487652
True,XTVM9966607113590
False,DREX9563726509141
False,KZBR4446145194729
False,PRGA6323285564584
True,VMYJ1870919921438
False,IYOH8698734149514
True,NSSX8580524520224
False,IEZD8331656179998
False,RGWR8082820840283
False,RSWN4751878187005
False,WFKM9110515992832
False,VMAV9640096532683
False,BEQV4140623728420
False,OASP2403100787760
False,DOZV8207121576763
False,SDAG5229668372698
False,GATE5644500219424
False,NMBX7992103735928
False,VMOC0009910887664
False,OBHI9688334924610
False,YGFQ0454969829129
False,YYLY9915369413687
False,ILUK4756544603357
False,SXIU1938254355797
False,FPKL2290569293911
False,XRLH7031344487588
False,NJUV8415602073034
False,EVER7777272969087
False,DYVP7432545269438
False,RKTC9304273475428
False,NHRV4712618541883
True,WGRR1476817730937
False,CLGU4648049321351
True,FOCA9639617174796
False,VNTK3663459423994
False,AXKG7002957768343
False,NMTH0553815414101
False,AZVO1810694505937
True,TBLE8494637517278
False,FACP9720375379760
False,MSDS6990078919650
True,HOZM0184171363082
False,VWET4232993423529
False,ELEV0525996301009
False,QMHG3986946435998
False,BJDQ5354432115623
False,JPBC8754482614062
False,OEPE8956312608905
False,WVJD0288084297344
False,PAPJ3229719187121
False,SFQW8309357031402
False,IASM7074862684035
False,REYN7308411960905
True,CXRY9270544117679
False,GGLG4407743824265
False,MMWB1121820863667
False,RJBS8203109980235
False,TOTB9661663066983
False,BGNY5605311207857
False,KUGS3569919388184
False,VINU8533032004829
False,SFET8647679471356
False,CDHV1307246073876
False,UKXP3588767851433
False,KQAI7989861546903
False,ZHFV7888014884782
False,GYEL5729754010303
False,QUSF0964742226137
False,FQTY7159918848072
False,EBIZ4848083416586
False,CBLP8896532980006
True,IZOT1208188558737
False,RRVG5123628664213
False,YVPX3661034715483
False,PAIA0243502459041
True,TMZT3544959063019
True,RNWC6400898777941
False,JQTI2537931678187
False,QQEY5338291119754
False,NVVB2973729278860
False,GNAP4479176463661
False,RAEK8491240784320
False,ZZAI6593733112038
True,ISFE9010218691811
False,JVJB9444885936566
False,HCUQ1606627261620
False,YLDE6217223510089
True,LWIH0085461568433
False,ODFD2385396297977
False,LNGW1708761575842
False,SHPB6383160415163
False,AELS0680210212827
False,PFEH1133966510444
False,NJQZ9785055850855
True,QTFP2126373377486
False,VXCT7054423974834
False,GXAV4115157673446
False,GOKQ1293720930347
False,YVOW6801999579980
False,XXUV2358884499122
False,EGKI1307960385810
False,WRTS0973213361744
False,YLLF8194408874181
False,YNVE5873782249434
False,WHJE8738772052047
False,NQMB8305002818232
False,PROX9423329151388
False,AZMS3304484786553
False,URVL5709000271695
False,MPCO4515132444748
False,SVAM3388596149146
False,XKKN7043050264065
True,WVZJ7741331044817
False,GGUD9128556518368
False,RYLT5703101416318
False,KELG3635597541136
False,ATOH1051746136994
False,CEMZ1760204107559
False,YBMM2572592181432
False,QSAT0360106181067
False,TOYH1678093989658
False,XVOC8285767990882
False,FNXU6814530788250
False,YDLZ8782772615345
False,HSVB6880926161457
False,LWBI6593724989872
False,RNUI2979032299875
False,UTEP5041981278019
False,RIRM9337077290131
False,UMTW6330982623338
False,XUIQ7268957246422
False,VKUC6051746648538
False,EEZK6480221840862
False,QSBB9035452232009
False,OFUQ4443982764935
False,AOPA0454712143113
False,SCPO2376522338761
False,OIUZ1797601851748
True,QYCA8140054232384
False,HLKN4237973910286
False,IIJJ0962215553893
False,FOWM5664782163956
False,ILCY6543957417161
False,RTPV6077179791758
False,WTRN8795116885855
False,YQEE1658720321021
False,YVZL2560786640983
False,KJOP0639078532317
False,CBNE5900051786858
False,ZLDB3573216261374
False,OUSY6726989119563
False,NOYF2336130020503
False,FBOC3474509891122
False,SSJP8831993388342
False,KMVB8155443254182
False,SJDZ1832705312615
False,UYKV4694859807228
False,ZDZT9519023885205
False,ZKXY7580164806105
False,FVSC0707514861273
False,YLAV3390554980475
False,CJHI4426478909373
False,ACNH4905295888304
False,EFXE8131665408419
True,TZCA9206798030926
False,BPZA0041449558205
False,RLJL3325709551215
False,ZIPK6176658319724
False,GHGW7348894481639
False,NFVH0878528953918
False,ZHJM9480165342454
False,PXBY4462400043990
True,DRXA1356390044729
False,YIPS1123847992187
False,DSJH7290430925824
False,RRON1028899893536
False,PZQQ7167798886313
False,QVZR8830345839108
False,WCSR1204178116480
False,OPOZ2400027187314
False,MNVP7773450284969
False,WMLH1833003783779
True,RTUE9885905381668
False,COJC8472891565816
False,UFOT8894324827482
False,VBDQ8307943481166
False,TYNK7915609108887
False,IUVX3117680451943
False,MHLX5609279250007
False,CJVA8707154036530
False,CAER9388530969426
False,HJDB5359789929553
False,LKUK3018206911416
False,INPT3233094117090
False,MDDV4567928124375
False,NAVX8665708150822
False,CNJQ0422775020555
False,CBVW0882522661470
False,VTVD3620277317944
False,NXDP5992927873775
False,CXME8661639227463
False,OEUX4817346414759
False,FNIL1051002287105
False,NUEC5156149502846
False,PWXU9182934507083
True,RBMP2296887690625
False,CWRR3362466782742
False,UTBP0962192948289
False,BMWW5889907512856
False,ZQZC3731828516596
False,BOFW6643266282228
False,PNOV9417898903501
False,AFDN7500781829890
False,IKDM9249422787968
True,RPTG4838309930673
False,IPQK6997443581045
False,XNPL7153521885139
False,PLFU1443407575989
False,XATP0845255740277
False,GSJL1534761007915
False,DFAH2997117668159
False,ASAV8314325583033
False,UFCX6843759205038
False,SXKI5986773105912
True,DRAS0650573124548
False,LKTM7721831674923
False,MKGE5653792172865
False,TIKD0071976626679
False,QMHR1624004273893
False,YQKZ7945387511433
False,GSEQ3392765411232
False,OSSH4605316131957
True,YFKF8486710884100
True,HOQS3595987175044
True,SMWV0202135517969
False,DNRE6418337857980
False,GVPT0250666818752
False,DCXO6895802917268
False,RMKI3977999005676
False,NHUZ9407783521356
False,PWSW4878253140324
False,VTGV8557896509106
False,AUTK8463351450537
False,WEYJ4995117969083
False,JPAQ1400024636033
False,UWBF3654164260357
False,VGZN0948139736603
False,ULVH0458677021549
True,ENAE5538391121286
False,MGUA7974029357355
False,BZTB9965216302321
False,CFXJ7841539673755
False,DLRJ8199446637809
True,SUMJ2152508868166
False,GMYR0188987975481
False,OCDE0122336965556
False,EFIR3279703566522
True,HISG3675377141476
False,RMZW4447545972705
False,LELI8886200397984
False,OGCR7891677467076
True,AAUM6728511214263
False,UNCN4098964957648
False,XELH2232610050652
False,DKJP4839833677820
False,OUKG7046983168811
False,RMTX4439210596966
False,IKIF9216095228034
True,JETN5085477230688
False,EHRQ8529460161377
False,VOML2618526638761
True,GDUY5503621204306
False,WAQI4168185999706
False,QARE1369186297906
False,OSFT2716451084002
False,TAZK7462091200455
False,VFIO6937768490833
False,JNKC4031413383700
False,XFPI1831160691869
False,MMIM2406372745571
False,KBDB2993200980417
True,HOSE0751014724120
False,NVKH4206400215350
False,KDLA4017967317560
False,TRLN8079724127611
False,GWYL7230963936385
False,TZGP4965774825270
False,TDZG3433352580925
False,FSUO4242022374032
True,BJKQ4951081561924
True,TYOT3817184940087
False,XBKB5911724584610
False,TRKH1840999068806
False,HZKF3140992761440
False,VQJX2852830137053
False,KYUW3736843740432
False,DKPE4889854346862
False,SEKS7743243860410
False,SDRZ0521371678322
False,MXJW9013597389464
False,YTWU1681195601599
False,AQXL4342194744415
False,XFJS1333259249311
False,XSIF4303392961500
False,ILRV3456978222697
True,PMOL4329815356287
False,CZQZ0284137035117
False,ZXUU2148443399678
False,VWCP3363412240779
True,ERQT7048296107771
False,XPIX8222475634436
False,YIAS6670310064774
False,PBCD0532652670312
False,IQBS8514135932794
True,LRQZ1239977822805
False,XDAZ6441660857727
True,QUMW3368272282701
True,UXNC3403806443031
False,SYJF6821558868103
False,EGHF4659408106619
False,ZNCB5920460020428
True,NDKF7057463730761
False,FFRO3984793238205
False,HHZI1586212476664
False,YDWP6385456132279
False,YIIE0067176154096
False,WITL6966866904055
False,ICTY4774502360589
False,RFZL6247294956811
False,QNEO3382366848417
False,RODU0403265370212
False,OFFD8085727691057
False,EGVF9827521118787
False,GETW1276090701789
False,MNUL1639753905410
False,SWGS7009592592218
False,QLND2423296237110
False,HZWL2724312036636
False,MWBA5991310689377
False,BBAQ7861570776871
False,RIWT9089424008701
False,RVPV8533087315354
False,LVFW1924866642112
False,TGEY8310849520175
False,ZDCQ9972068217932
False,MCKF2570282668070
False,USWU8569696185182
False,XLZW3503871106023
False,QFYA5699859527284
False,OFXV4415402177485
False,RSUL9549486322432
False,DFCW6392373835552
False,IUJZ8178453382760
False,JALJ6367131392668
False,XZGH3315111744152
False,TOGT8218436595165
False,XYGR1228164018274
False,IMSA2911435308627
False,REVW3489775224285
False,RHWG0843500207102
True,TIXI0518471959600
False,VJAN9034718375348
False,SGHQ5274496970540
False,NOFA2518613837197
False,DTNG3776972743536
True,KJIE9274635166042
False,LZLU1664295672635
True,VWFL5729177602485
False,PQYZ1691594309297
False,OXDP3874628073493
False,FNHS9540121728666
False,AHBW8198249072857
False,XSPO0655569809278
False,HMOV8869771094213
False,THZA1693369433429
False,THLW9635139259908
False,PPSH4827794865998
False,TWHI3124933030071
False,DTUR3231670987573
True,KHWK7205060781904
False,JIXQ8119417335029
False,PEDD4122744521168
False,XUVA1654080824224
False,KLCI1747289688267
False,TFMI0605101846500
False,BQBH3829499582822
False,YVHP3907925512044
False,TTKJ5069593791181
False,WJWC6687960389316
False,QNZL6454053007404
False,UGZJ5345748370930
False,CWID1586866178699
True,GGSD0266044213914
False,UNZZ4798981506653
True,VTSQ3328642146120
False,BFBI2991251071012
False,HKLB1946491552847
False,WJCU3023036520109
True,NTMH9043852409140
False,JJWV8993028699241
False,BREK9058604408737
False,BFUB6993067070530
False,JREJ6507157736638
False,OPWI4850108433626
False,QDIO0570649352314
False,QJET0099004782730
False,PHRF6909649177406
False,ZYNE3545856242371
False,CRGS8861482186033
False,DUHH5721466463099
False,YMRP8478854241938
False,IOBS5991244302660
True,UVNA4560283700186
True,XSJQ2937881713175
False,PDRX6840985283049
False,OXWG4541366601787
False,EPMV4381031627346
False,WRML8543869909404
False,YHIL5664700468437
False,TCAA7862484789825
False,ZHXT5676221222798
False,SSAE4784516965516
False,GUXG6711884300373
False,BZRG2547415000398
False,QCEI2347944419110
False,RGRY8755549893474
False,QNMD0430027912428
False,NJIM9998903708477
False,ZALW9028945555179
False,LJJX7926631305503
False,OYYI0471930337685
False,RTHD1564021895812
False,VYIF8153260404029
False,POYE6406037457244
False,VHVX4973148240383
False,IDPR9758434176929
False,FVCB8796594802826
False,VKBU4938372693795
False,WNLC4955642432040
False,DJQO1005397740851
False,YEVH1497184143781
False,SLOM1322522012360
False,CMBT8245720589061
False,NLGX8906992011938
False,YHFR4034689089063
False,YHWZ4626219897841
False,XLEV4338809122398
False,BAOM6394984070662
False,NVFM8092240225358
False,ICEQ7661399739356
False,JWVV0135294221933
False,AABL7594196857507
False,RMGP3832726195187
False,SILH6758079017677
False,MFTO9587845115530
False,GQZX9144470516913
False,DTVV7353667381440
False,PRKP3707713993228
True,VYZP5755845818476
False,AGCA9570055286053
False,PMVU2879673218091
False,NSMD3367939926385
False,PCYC9994319550329
False,VIEW9765902409212
False,JCUE0916925351047
False,FGEC4726119138817
False,OICD9745217832916
False,PZYQ2395067662454
False,SXTH6488428097084
False,GTLT6952028697197
True,PYWH1343245652557
False,KROP9028682753992
True,YEMI3883885774874
False,JHHS5650795568109
False,SFHZ9745275393396
False,QQXO4311882158658
False,HYKM4741416671300
False,LDQZ0236384210367
False,YOSU9281168126108
False,KWYO1816569831621
False,DSGE5630039914779
False,ZTSG6470468549111
False,UEOE1898969591709
False,QENL1639034149380
True,QWLK5213732100114
False,HPGL0799430610036
False,WOIE5157583913733
False,NSXH8713549019948
False,YMOK7691517562259
False,OREH4736273615999
False,EUME2707628169043
False,AZFG5322264832347
False,GUHX0881049768778
False,DSQX1787315028770
False,MKPB2993798788898
True,ZCBQ9343666558299
False,FDDH2869495936696
False,FSZW1041748210763
False,TCXP0576852113974
False,PSBH7130598711335
False,DXVT9531411734789
False,PQMM4408592035487
True,MNBT5483031495250
True,SCAF9564028235253
False,VAUT9376595913959
False,DGQE4269057116061
False,JJAJ6037095784287
True,GXXV2677953243763
False,QHXB4420593887299
False,HRYX1597254598061
False,HRPT8210412052486
False,HQVJ9689550943376
True,NBTB7486846226282
False,AKVO1382387031668
True,KLQU9688827969679
False,TSWG0690029525120
False,BPVY1238890910825
False,IOOZ1280770738038
False,KAKT6116183976126
False,ODQJ9729083033760
False,FGQX9041134212144
False,EFSE5844691607405
True,UPSX9510900686833
False,OLSL2921990253939
False,MKWQ7574242663862
False,AZYR9660041249654
False,PNYQ3774776652985
False,FGZQ6300588521618
False,NLPU2047554977922
False,TCEI3135499113145
False,BWEF2742534804391
False,JSNY9113783734359
False,RDNA4350039051483
False,OQMO4995476901619
False,ENVL3446573982672
False,MYNY2430755717809
False,MKMW4131714715562
False,RDUR0012450081924
False,RQYS2073972059000
False,CHHS1077827380520
False,DQQM9336994759738
False,TPGP7531616587891
False,MXPZ9125899992899
False,WGFC8416706973207
False,LIUH7194193038301
False,CFTM1628889139004
False,YHCV3080709755856
False,KGXQ1721601308695
False,FRVD2058949440252
False,FMOE0900123574725
False,DIYY5007559041961
False,BHEU8170719981440
False,SJAZ3687188880837
False,PJFA9700988814964
False,XJCY8126613078223
False,APQH9804499828832
False,PMYU7185595673244
False,EJMY7661836416100
False,HLDG8381021643171
False,DOEP9439590620604
False,QZMU2936572703791
False,CNGQ1323152356542
False,ASPG4581320077164
False,DQSH3293184879207
False,XGFB7224404543690
False,FUUN2385680955175
False,HSCM9249545366567
False,DCAV2601308089113
False,KFQY7103070216253
False,IZHE2504669072055
False,BKPC2811901304783
False,TJKJ2780747505598
False,EEYA7120491279274
False,WYBY5002135666891
False,AZLB6050903267705
False,RFLO4441300355989
False,QUTJ7175473092374
False,GHXJ8835414619011
False,DZPS2702124534758
False,STYH3087065901153
False,MKKO4726883819357
False,JFXT8199217362552
True,CZJS2312714486037
True,CNFQ6273791487355
False,ACQD3107827403935
False,UXFX6912315432124
False,SNNT6704194454438
False,YEMT0379177174871
False,MBFJ0150120351348
False,SNHF5231456170561
False,QOCZ4225765746366
False,BTKB6488676076621
False,TIYJ1682492194108
